protocol,protocol_name,chain,tvl_usd,credit_risk,duration_risk,market_risk,operational_risk,total_carr,risk_tier,sharpe_proxy,stress_outflow,available_liquidity,lcr,liquidity_tier
059fa0e6-7402-498c-bfa8-561baf4e82ec,euler-v2,Avalanche,1821133,0.0499999999999999,0.005,0.03,0.01,0.0949999999999999,C (Elevated Risk),1.6365750606897318,0.050045,0.9998999999999999,19.980017983814566,Excess
0758c3b8-4ffb-4176-b0a9-f446e367db46,aave-v3,Optimism,7230170,0.022,0.005,0.03,0.008,0.065,C (Elevated Risk),1.577172429016408,0.050045,0.99992,19.980417624138276,Excess
0860763b-f949-4e38-8eba-22ffe14d400f,sparklend,Gnosis,29721,0.036,0.005,0.03,0.01,0.0809999999999999,C (Elevated Risk),1.6679480952999843,0.050045,0.9998999999999999,19.980017983814566,Excess
0c3c1b07-7c36-4fbb-8e71-226e02bf15c1,tectonic,Cronos,54862510,0.0574999999999999,0.005,0.08,0.01,0.1525,D (High Risk),0.2261481366939848,0.05012,0.9998999999999999,19.950119712689546,Excess
0c8567f8-ba5b-41ad-80de-00a71895eb19,compound-v3,Base,1712094,0.0084999999999999,0.005,0.01,0.008,0.0315,A (Low Risk),6.677244342490938,0.050015000000000004,0.99992,19.992402279316206,Excess
0cfcfe3b-29ff-47ff-97fa-078bf4755863,aave-v3,Metis,188666,0.0115,0.005,0.08,0.008,0.1045,D (High Risk),0.326354862657758,0.05012,0.99992,19.950518754988032,Excess
0e07fbf1-83d7-47ae-af39-f8ba4d4f388c,ajna-v2,Ethereum,162482,0.0574999999999999,0.005,0.05,0.01,0.1224999999999999,D (High Risk),0.50816,0.05007500000000001,0.9998999999999999,19.968047928107833,Excess
0e84ae63-98ff-4b67-a355-9c3e1046e95c,dforce-lending,Ethereum,43779,0.0574999999999999,0.005,0.01,0.01,0.0824999999999999,C (Elevated Risk),11.18426,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
0fde8996-ecdf-441c-94a9-ec67403e9b8c,euler-v2,Ethereum,41269468,0.0394999999999999,0.005,0.01,0.01,0.0644999999999999,C (Elevated Risk),7.024924978418453,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
0fe9698a-78fc-46c5-b2ca-0fb658258ab0,euler-v2,Base,13210,0.0365,0.005,0.01,0.01,0.0615,C (Elevated Risk),3.116045061795909,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
1230754d-3438-487d-aa02-eacc1f2f6fc3,euler-v2,Avalanche,2954290,0.0365,0.005,0.01,0.01,0.0615,C (Elevated Risk),61.91236547331423,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
1b8b4cdb-0728-42a8-bf13-2c8fea7427ee,aave-v3,Polygon,20595644,0.016,0.005,0.01,0.008,0.039,B (Moderate Risk),2.119189917319542,0.050015000000000004,0.99992,19.992402279316206,Excess
1c4598df-177c-4de8-a53b-3baa3fc49932,aave-v3,Metis,311291,0.022,0.005,0.08,0.008,0.1149999999999999,D (High Risk),0.0956343617974651,0.05012,0.99992,19.950518754988032,Excess
1f4e1c87-e20a-4fdc-b4f9-5e182b9bb627,silo-v2,Ethereum,18624,0.071,0.005,0.08,0.01,0.166,D (High Risk),0.1100499627606752,0.05012,0.9998999999999999,19.950119712689546,Excess
21091399-1187-4242-8e03-9b06032f9a8f,aave-v3,Gnosis,957487,0.0115,0.005,0.01,0.008,0.0345,A (Low Risk),3.039580658964485,0.050015000000000004,0.99992,19.992402279316206,Excess
2233ee0d-e68e-4256-83ef-c9fd04f57c4b,euler-v2,Linea,11650,0.0499999999999999,0.005,0.01,0.01,0.0749999999999999,C (Elevated Risk),4.97425298961916,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
24762515-822a-46af-927c-77a1dc449bd0,aave-v3,Optimism,983922,0.0084999999999999,0.005,0.01,0.008,0.0315,A (Low Risk),2.337371979382823,0.050015000000000004,0.99992,19.992402279316206,Excess
27296bf9-617a-46e4-9d6d-eefc71e9e0b6,aave-v3,Ethereum,16465901,0.022,0.005,0.03,0.008,0.065,C (Elevated Risk),1.5215404659049117,0.050045,0.99992,19.980417624138276,Excess
2b181181-f200-44d0-81bf-31f3575fea4c,euler-v2,Ethereum,167978,0.0499999999999999,0.005,0.03,0.01,0.0949999999999999,C (Elevated Risk),1.093295596177815,0.050045,0.9998999999999999,19.980017983814566,Excess
2d02765d-1444-46a0-8046-cd7af0c06ac1,euler-v2,Base,154325,0.0499999999999999,0.005,0.03,0.01,0.0949999999999999,C (Elevated Risk),1.3615292712066904,0.050045,0.9998999999999999,19.980017983814566,Excess
2e10b83a-f3a0-4049-9424-46dde27db611,moonwell-lending,Moonbeam,25054,0.071,0.005,0.05,0.01,0.136,D (High Risk),0.6388279595795667,0.05007500000000001,0.9998999999999999,19.968047928107833,Excess
31a0cd94-b781-4e0d-a9f1-1702bc2c238f,euler-v2,Ethereum,31370135,0.044,0.005,0.01,0.01,0.0689999999999999,C (Elevated Risk),4.445090432447858,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
3313ec0f-ed24-4d37-bdf8-9b26264785a4,silo-v2,Ethereum,1042283,0.071,0.005,0.03,0.01,0.1159999999999999,D (High Risk),1.7700110648053058,0.050045,0.9998999999999999,19.980017983814566,Excess
363e5586-cfee-402c-9b0b-be70366052e8,aave-v3,Optimism,238015,0.016,0.005,0.01,0.008,0.039,B (Moderate Risk),2.248678127779353,0.050015000000000004,0.99992,19.992402279316206,Excess
3665ee7e-6c5d-49d9-abb7-c47ab5d9d4ac,aave-v3,Ethereum,48968986,0.016,0.005,0.01,0.008,0.039,B (Moderate Risk),2.297809956917185,0.050015000000000004,0.99992,19.992402279316206,Excess
37b04faa-95bb-4ccb-9c4e-c70fa167342b,aave-v3,Polygon,983439,0.022,0.005,0.01,0.008,0.045,B (Moderate Risk),2.2661016949152537,0.050015000000000004,0.99992,19.992402279316206,Excess
381eb971-56f8-468f-b2b6-ea922c477dca,benqi-lending,Avalanche,101778,0.0499999999999999,0.005,0.01,0.01,0.0749999999999999,C (Elevated Risk),2.027267236876469,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
3ba7480d-ea40-4d80-a7fe-2cc44160cfe0,euler-v2,Ethereum,782904,0.0365,0.005,0.01,0.01,0.0615,C (Elevated Risk),4.606266801075267,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
3c06f4b6-b140-46d8-aaf9-550bac788d59,radiant-v2,Arbitrum,34918,0.044,0.005,0.05,0.012,0.111,D (High Risk),0.5755376823296245,0.05007500000000001,0.99988,19.96764852720918,Excess
3cebd626-5ee5-4699-9f6c-090918bc5ebd,aave-v3,Metis,22319,0.0084999999999999,0.005,0.08,0.008,0.1015,D (High Risk),0.0049386171871875,0.05012,0.99992,19.950518754988032,Excess
3e669ce8-74c5-4fc9-bf85-f40a924c6407,aave-v3,Avalanche,2613772,0.0115,0.005,0.03,0.008,0.0545,B (Moderate Risk),1.3372219404390984,0.050045,0.99992,19.980417624138276,Excess
4059659c-a240-47c3-85a5-69897563d63b,euler-v2,Ethereum,29822,0.0499999999999999,0.005,0.01,0.01,0.0749999999999999,C (Elevated Risk),2.16560532830789,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
43c85a77-21ca-4551-81b8-86b751ca6a84,euler-v2,Ethereum,47777,0.0394999999999999,0.005,0.08,0.01,0.1345,D (High Risk),0.1613856858197497,0.05012,0.9998999999999999,19.950119712689546,Excess
44293f7f-2e0d-4904-a336-f53b5970abfe,euler-v2,Ethereum,23769,0.0499999999999999,0.005,0.08,0.01,0.145,D (High Risk),0.2453175075450904,0.05012,0.9998999999999999,19.950119712689546,Excess
442e7f38-f770-41ac-9905-0957a23e5f2e,euler-v2,Avalanche,2891703,0.0365,0.005,0.08,0.01,0.1315,D (High Risk),0.3529,0.05012,0.9998999999999999,19.950119712689546,Excess
461505e0-e631-4af0-b0e9-6a861d917939,aave-v3,Gnosis,4440078,0.022,0.005,0.03,0.008,0.065,C (Elevated Risk),1.114642413094204,0.050045,0.99992,19.980417624138276,Excess
46cd8b53-3d41-4b9f-85f7-77f42f317445,benqi-lending,Avalanche,54546,0.0499999999999999,0.005,0.08,0.01,0.145,D (High Risk),0.1997988380439285,0.05012,0.9998999999999999,19.950119712689546,Excess
48b2b90b-ab17-43a5-b7b0-2f91ec132d4d,moonwell-lending,Moonbeam,36548,0.0649999999999999,0.005,0.05,0.01,0.13,D (High Risk),0.9688696041535624,0.05007500000000001,0.9998999999999999,19.968047928107833,Excess
4ab15352-e834-41bd-962a-53e6e724179a,radiant-v2,Ethereum,81083,0.0394999999999999,0.005,0.01,0.012,0.0664999999999999,C (Elevated Risk),7.371052933015998,0.050015000000000004,0.99988,19.991602519244225,Excess
4bb695e2-bd1c-473e-81ca-4e3d027cad78,euler-v2,Ethereum,72612,0.044,0.005,0.05,0.01,0.109,D (High Risk),0.7175550884485487,0.05007500000000001,0.9998999999999999,19.968047928107833,Excess
4e779744-ce96-4185-a461-39447619989a,euler-v2,Linea,86883,0.0499999999999999,0.005,0.08,0.01,0.145,D (High Risk),0.1879589142809999,0.05012,0.9998999999999999,19.950119712689546,Excess
4ea995cd-f67b-4283-97e5-96640f8de0c7,radiant-v1,Arbitrum,25556,0.0365,0.005,0.03,0.012,0.0834999999999999,C (Elevated Risk),1.8669369333386585,0.050045,0.99988,19.97961834349086,Excess
4ef4eb9a-e22e-4190-b8f3-8c75373ad0d6,aave-v3,Ethereum,37938,0.016,0.005,0.01,0.008,0.039,B (Moderate Risk),2.8367627275999925,0.050015000000000004,0.99992,19.992402279316206,Excess
5a49dee1-344d-4b50-a167-8f5faab08752,aave-v3,Linea,3056698,0.022,0.005,0.05,0.008,0.0849999999999999,C (Elevated Risk),0.757370925845168,0.05007500000000001,0.99992,19.968447329006487,Excess
5a8d7827-00d9-416a-b1bb-ddc7f758a66e,radiant-v1,Arbitrum,83502,0.0365,0.005,0.03,0.012,0.0834999999999999,C (Elevated Risk),1.382663974571697,0.050045,0.99988,19.97961834349086,Excess
5aa3c9c2-7a03-4aa4-b1eb-0945f1388eeb,silo-v2,Arbitrum,26586,0.0574999999999999,0.005,0.03,0.01,0.1025,D (High Risk),1.2162015438120282,0.050045,0.9998999999999999,19.980017983814566,Excess
5b91998c-7db9-4b5e-8caf-343b55769151,euler-v2,Ethereum,156666,0.0499999999999999,0.005,0.03,0.01,0.0949999999999999,C (Elevated Risk),1.1984669811320754,0.050045,0.9998999999999999,19.980017983814566,Excess
5e498f38-9d6f-49b7-a197-9068103f9866,aave-v3,zkSync Era,145598,0.022,0.005,0.01,0.008,0.045,B (Moderate Risk),2.084736763284367,0.050015000000000004,0.99992,19.992402279316206,Excess
5ee539c7-cfae-41c7-8bf4-b3d2522c33f0,euler-v2,Ethereum,14861,0.0499999999999999,0.005,0.05,0.01,0.1149999999999999,D (High Risk),0.7151031802570386,0.05007500000000001,0.9998999999999999,19.968047928107833,Excess
631404ca-4aa4-41b8-a85f-cbe7b6194d98,euler-v2,Avalanche,221586,0.0499999999999999,0.005,0.01,0.01,0.0749999999999999,C (Elevated Risk),4.879714491563764,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
643e883f-6922-4c89-82c3-bf3ac260fe1f,compound-v3,Arbitrum,311663,0.016,0.005,0.03,0.008,0.059,B (Moderate Risk),1.9917375455650064,0.050045,0.99992,19.980417624138276,Excess
65ce8276-b4d9-41ba-9f6f-21fc374cf9bc,sparklend,Ethereum,8176010,0.0255,0.005,0.01,0.01,0.0505,B (Moderate Risk),5.931719516798793,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
6652ed18-d327-46cd-9bac-08e0e14ea715,aave-v3,Base,18873133,0.022,0.005,0.08,0.008,0.1149999999999999,D (High Risk),0.3543294593629764,0.05012,0.99992,19.950518754988032,Excess
6817bab0-5389-40a0-84d1-78830c1d81aa,aave-v3,Linea,934268,0.022,0.005,0.03,0.008,0.065,C (Elevated Risk),1.0722972346450403,0.050045,0.99992,19.980417624138276,Excess
698bf55b-1f51-45d5-b8d6-c27ccd0c28c0,sparklend,Gnosis,24424,0.036,0.005,0.05,0.01,0.1009999999999999,D (High Risk),0.8469546521825227,0.05007500000000001,0.9998999999999999,19.968047928107833,Excess
69cf831d-624a-4f23-b5e3-c0f63ad1fa01,moonwell-lending,Base,9515323,0.071,0.005,0.01,0.01,0.0959999999999999,C (Elevated Risk),2.683267506314308,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
6ce69c24-7604-4e95-aea5-cab20c013930,silo-v2,Ethereum,137855,0.071,0.005,0.03,0.01,0.1159999999999999,D (High Risk),1.4737769942706038,0.050045,0.9998999999999999,19.980017983814566,Excess
6da0372c-8e39-40db-acde-e35090862457,moonwell-lending,Base,723737,0.071,0.005,0.05,0.01,0.136,D (High Risk),0.9491696263186504,0.05007500000000001,0.9998999999999999,19.968047928107833,Excess
6f9fe8c4-9676-4fef-9b7b-02be2430d7d9,moonwell-lending,Optimism,47286,0.0649999999999999,0.005,0.01,0.01,0.0899999999999999,C (Elevated Risk),3.299614984004167,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
7105734d-9cc9-4c85-b54b-404c86c843fb,silo-v2,Ethereum,3734212,0.071,0.005,0.05,0.01,0.136,D (High Risk),0.6511150894319386,0.05007500000000001,0.9998999999999999,19.968047928107833,Excess
71b4f445-d105-4625-9412-9969af520ec7,euler-v2,Ethereum,27087,0.0365,0.005,0.08,0.01,0.1315,D (High Risk),0.3512,0.05012,0.9998999999999999,19.950119712689546,Excess
724b2011-c3f7-4179-b154-e5adb155f84f,silo-v2,Avalanche,199641,0.071,0.005,0.01,0.01,0.0959999999999999,C (Elevated Risk),2.338856001562912,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
72a1d041-4b13-45b0-ac95-066ec9819b3b,tectonic,Cronos,381756,0.0574999999999999,0.005,0.08,0.01,0.1525,D (High Risk),0.1368579293649089,0.05012,0.9998999999999999,19.950119712689546,Excess
736b9836-d7a2-40d6-b15d-12657989b0b1,radiant-v2,Ethereum,111763,0.044,0.005,0.01,0.012,0.071,C (Elevated Risk),7.59091281403213,0.050015000000000004,0.99988,19.991602519244225,Excess
73936265-c77f-414e-b170-e2e754de3ff8,radiant-v2,Arbitrum,38868,0.044,0.005,0.01,0.012,0.071,C (Elevated Risk),9.077495093750738,0.050015000000000004,0.99988,19.991602519244225,Excess
73e933a7-73b2-43ec-b1e9-d5d1d42ce2de,euler-v2,Ethereum,108443666,0.0394999999999999,0.005,0.01,0.01,0.0644999999999999,C (Elevated Risk),12.110893285918351,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
749280ad-ecea-4753-9672-386961758acd,radiant-v1,Arbitrum,36297,0.0365,0.005,0.01,0.012,0.0635,C (Elevated Risk),5.174663650434575,0.050015000000000004,0.99988,19.991602519244225,Excess
76f65ec2-ea3d-42a2-9f9f-1542b48838e9,euler-v2,Base,39703,0.0499999999999999,0.005,0.03,0.01,0.0949999999999999,C (Elevated Risk),1.6737656437510713,0.050045,0.9998999999999999,19.980017983814566,Excess
788b0d81-8533-468c-8789-88ac64b7d5c8,ajna-v2,Ethereum,92319,0.0574999999999999,0.005,0.01,0.01,0.0824999999999999,C (Elevated Risk),4.46108,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
78c4b5eb-6e36-4c3a-94b5-779e37dbf9a4,aave-v3,Celo,278926,0.022,0.005,0.08,0.008,0.1149999999999999,D (High Risk),0.2870869616303511,0.05012,0.99992,19.950518754988032,Excess
7aab7b0f-01c1-4467-bc0d-77826d870f19,aave-v3,Arbitrum,817617,0.016,0.005,0.03,0.008,0.059,B (Moderate Risk),1.94885085686232,0.050045,0.99992,19.980417624138276,Excess
7ba506b8-9265-450d-9111-281fa6b57657,euler-v2,Base,44132,0.0394999999999999,0.005,0.01,0.01,0.0644999999999999,C (Elevated Risk),3.60449570909822,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
7cee66c5-4e83-4beb-8b4d-2c2fd62813c5,silo-v2,Avalanche,1560684,0.071,0.005,0.03,0.01,0.1159999999999999,D (High Risk),1.2771961584812306,0.050045,0.9998999999999999,19.980017983814566,Excess
7da72d09-56ca-4ec5-a45f-59114353e487,compound-v3,Ethereum,127860945,0.022,0.005,0.03,0.008,0.065,C (Elevated Risk),1.951404760255789,0.050045,0.99992,19.980417624138276,Excess
7e0661bf-8cf3-45e6-9424-31916d4c7b84,aave-v3,Base,67533577,0.0115,0.005,0.01,0.008,0.0345,A (Low Risk),4.54526669249645,0.050015000000000004,0.99992,19.992402279316206,Excess
7e7821a2-3d20-4ae7-9c3d-04cd57904555,aave-v3,Polygon,21823372,0.016,0.005,0.01,0.008,0.039,B (Moderate Risk),2.3663224325874936,0.050015000000000004,0.99992,19.992402279316206,Excess
7eff1f92-e36d-4b6c-a405-c9957e6e6fb9,moonwell-lending,Optimism,249809,0.071,0.005,0.01,0.01,0.0959999999999999,C (Elevated Risk),2.907216660249004,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
810ac523-b0e2-44cc-9fb6-bb9205f265da,ajna-v2,Ethereum,14586,0.0574999999999999,0.005,0.01,0.01,0.0824999999999999,C (Elevated Risk),2.06032,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
